prob,topic,docID
0.9632907214581536,56,10.1107/S1600536814005649
0.4894718600160814,4,10.1107/S160053681103532X
0.4416542425276445,17,10.1107/S160053681103532X
0.9480644928765449,75,10.1107/S1600536811037925
0.9338957161243024,66,10.1107/S1600536811035343
0.9378253968329001,112,10.1107/S1600536811035033
0.9337528059574836,116,10.1107/S1600536814004887
0.45085034921875494,1,10.1107/S1600536814004942
0.2255966187013389,24,10.1107/S1600536814004942
0.2839127907237537,54,10.1107/S1600536814004942
0.9000757235355085,149,10.1107/S0021889898004014
0.9557003781247939,1,10.1107/S1600536803007633
0.37896780293010324,143,10.1107/S0021889897015057
0.45485614135745833,147,10.1107/S0021889897015057
0.6549540029398904,7,10.1107/S1600536802013612
0.24752142068591348,98,10.1107/S1600536802013612
0.9716298246527223,94,10.1107/S0021889812031159
0.5743535829680944,49,10.1107/S0907444999005338
0.3638142027200739,112,10.1107/S0907444999005338
0.9102574452976792,29,10.1107/S0108270104008479
0.9632772745881967,34,10.1107/S0907444999007064
0.7608090560233955,16,10.1107/S0021889884011298
0.1964371630215996,62,10.1107/S0021889884011298
0.15672238569302407,25,10.1107/S1600536802012850
0.7965308887131707,112,10.1107/S1600536802012850
0.9707997289598406,98,10.1107/S2053230X15007359
0.4111920621006767,0,10.1107/S1600536802011832
0.49162975522673014,127,10.1107/S1600536802011832
0.9337973782310377,32,10.1107/S160053680300792X
0.9805253049892741,27,10.1107/S0909049597018785
0.9338652134861952,41,10.1107/S0909049598000454
0.7129451437140515,55,10.1107/S0909049597019080
0.2327009100455182,75,10.1107/S0909049597019080
0.9731886000615421,41,10.1107/S0108270107008712
0.9616965318639659,121,10.1107/S0909049597018566
0.9526238328610407,52,10.1107/S0909049597013150
0.9025408332799879,1,10.1107/S0909049597018530
0.9098435732327094,47,10.1107/S0909049597018529
0.16160569964648844,8,10.1107/S0021889881009825
0.3600083032786457,82,10.1107/S0021889881009825
0.3569250997644275,89,10.1107/S0021889881009825
0.9757252236091443,105,10.1107/S0021889801002898
0.2947060546928111,17,10.1107/S0909049597035607
0.6352794147010173,114,10.1107/S0909049597035607
0.9775707366637193,25,10.1107/S0021889801003715
0.20208627558875655,4,10.1107/S0021889801003624
0.2646636094883216,67,10.1107/S0021889801003624
0.09086921087319215,68,10.1107/S0021889801003624
0.4222109988854535,134,10.1107/S0021889801003624
0.9788205062840915,86,10.1107/S0021889801004009
0.6310667608371235,0,10.1107/S1600536809003201
0.30478024957909444,23,10.1107/S1600536809003201
0.837290368659353,0,10.1107/S1600536809003079
0.942302597164253,4,10.1107/S1600536809003419
0.9244279578171894,7,10.1107/S0909049597015525
0.9414297457868175,80,10.1107/S0108270101010034
0.2567519036805419,7,10.1107/S1600536811054663
0.348268155819758,9,10.1107/S1600536811054663
0.3304024549812622,80,10.1107/S1600536811054663
0.14402736433480784,1,10.1107/S1600536811055887
0.21982728085759942,39,10.1107/S1600536811055887
0.5494656141885127,50,10.1107/S1600536811055887
0.9567965316301826,59,10.1107/S1600536812000992
0.8755278096665758,135,10.1107/S1600536812000888
0.2660139250709355,0,10.1107/S1600536812001626
0.6967561332950617,47,10.1107/S1600536812001626
0.9707890693659462,81,10.1107/S1600536812001560
0.9752396141238165,20,10.1107/S0108767398009118
0.6805400694452542,3,10.1107/S1600536811056091
0.2711854804439543,4,10.1107/S1600536811056091
0.8905725284026943,12,10.1107/S1600536812000426
0.16589372868758703,1,10.1107/S1600536812002061
0.7968501011206415,95,10.1107/S1600536812002061
0.9415155130767786,102,10.1107/S0108767304025991
0.9588679957611247,29,10.1107/S160053681200311X
0.3946237796581139,0,10.1107/S2053229616006677
0.37960818333724616,6,10.1107/S2053229616006677
0.2094814528364544,63,10.1107/S2053229616006677
0.9417333542362492,9,10.1107/S1600536811052809
0.933680481037015,89,10.1107/S1600536802000211
0.08770967343988746,0,10.1107/S1600536802002933
0.8552122944524756,95,10.1107/S1600536802002933
0.30910850520401506,8,10.1107/S1600536802000971
0.6156021491104712,95,10.1107/S1600536802000971
0.9101328952246083,22,10.1107/S1600536802002982
0.6571623380754076,0,10.1107/S1600536811056194
0.2863884557937672,17,10.1107/S1600536811056194
0.938091688876015,9,10.1107/S0108270105024959
0.6431188343588692,3,10.1107/S1600536803013333
0.2875299504901524,18,10.1107/S1600536803013333
0.9607657660716921,4,10.1107/S160053680301393X
0.9744831237659938,57,10.1107/S0021889802007835
0.5292115788160118,22,10.1107/S1600536801012880
0.36193853398287656,78,10.1107/S1600536801012880
0.9413330487283387,139,10.1107/S1600536801013125
0.8894149075527673,105,10.1107/S1600536801013472
0.9633763911315094,14,10.1107/S0907444902016864
0.9679449061084598,116,10.1107/S002188988801060X
0.7547860379480766,4,10.1107/S0108270104007693
0.9716298246527223,94,10.1107/S0108270104007668
0.9789263803930277,10,10.1107/S0021889888010817
0.9602876313853635,98,10.1107/S0108767300008734
0.957096754977499,75,10.1107/S1600536803011188
0.9621192178005343,5,10.1107/S0021889895011757
0.8757475744556197,107,10.1107/S1600536803012169
0.36301529348456635,54,10.1107/S0108270108039772
0.587793482387542,63,10.1107/S0108270108039772
0.9792858359745303,43,10.1107/S1744309111029228
0.22150319106984395,1,10.1107/S0021889873008976
0.41530380051390764,81,10.1107/S0021889873008976
0.31256251139713465,102,10.1107/S0021889873008976
0.9783265877118464,141,10.1107/S0108768197008549
0.9678922960780022,123,10.1107/S1744309113024184
0.968111672499076,22,10.1107/S0108270107027862
0.9800763712925469,0,10.1107/S2053229615014862
0.9512704132946632,1,10.1107/S1600536802017816
0.9448726147577315,36,10.1107/S1600536813034089
0.9669861521650874,20,10.1107/S0108270108006975
0.9237041639899907,64,10.1107/S1600536802019001
0.9289641515847198,87,10.1107/S1600536807000050
0.9174898109451675,71,10.1107/S1600536806050306
0.9302670785211734,0,10.1107/S1600536807004758
0.3076352773367037,17,10.1107/S1600536813032492
0.6171246700614117,84,10.1107/S1600536813032492
0.36805541176909945,1,10.1107/S1600536807004126
0.5634601035080007,11,10.1107/S1600536807004126
0.3980680168545838,3,10.1107/S1600536813033060
0.5374606407863165,7,10.1107/S1600536813033060
0.9241320108682249,18,10.1107/S1600536813033291
0.9588843901939313,75,10.1107/S1600536813033771
0.9477740560862714,36,10.1107/S1600536813033734
0.9716513399810007,82,10.1107/S1744309113023439
0.9797650288547214,34,10.1107/S0907444996012991
0.4886473216207056,1,10.1107/S1600536812003406
0.46929060285306506,30,10.1107/S1600536812003406
0.9768542829761608,105,10.1107/S0108767394003648
0.9723638596749657,52,10.1107/S0108767394005040
0.9789022043195305,55,10.1107/S1399004714017623
0.976522927244933,23,10.1107/S0108767300013714
0.1304175815164599,7,10.1107/S010827019809982X
0.8087332249273301,56,10.1107/S010827019809982X
0.3558295871193237,3,10.1107/S174430910500223X
0.6191943014788927,24,10.1107/S174430910500223X
0.9449237549622386,39,10.1107/S010827019701305X
0.94770035464083,38,10.1107/S0108270197013061
0.9102932149685768,75,10.1107/S1600536812001067
0.9448439324146231,98,10.1107/S0108270197013620
0.9005063421452083,58,10.1107/S0108270197013358
0.9379267228228163,68,10.1107/S0108270197014911
0.9529838602819541,54,10.1107/S160053681200205X
0.2014628332555507,0,10.1107/S1600536812002255
0.7476092615488124,39,10.1107/S1600536812002255
0.9383571698628382,18,10.1107/S1600536812002383
0.9170228899994849,96,10.1107/S0021889890006616
0.9378950142232402,59,10.1107/S1600536802005366
0.2095383627502708,135,10.1107/S1600536802005342
0.6248533267968038,138,10.1107/S1600536802005342
0.9172373746745723,81,10.1107/S1600536802006220
0.9524114704902354,148,10.1107/S1744309109044789
0.9644465433152112,31,10.1107/S1600536802005421
0.9170701451607414,57,10.1107/S1600536802005810
0.9567342814477015,85,10.1107/S0108270109029084
0.8915269124395683,0,10.1107/S1600536802007080
0.9452833146006925,5,10.1107/S1744309113004399
0.28128918039762174,0,10.1107/S0108270109030339
0.6647229403398267,127,10.1107/S0108270109030339
0.9775096225796148,15,10.1107/S0021889894013087
0.9793518576607981,78,10.1107/S1600576715006214
0.2905417799356052,9,10.1107/S0108270103010084
0.28972167632064816,22,10.1107/S0108270103010084
0.36860445165173916,104,10.1107/S0108270103010084
0.8347766380603439,46,10.1107/S0567739474000969
0.19633870265019615,1,10.1107/S1600536807005065
0.7081165458090225,4,10.1107/S1600536807005065
0.9679098299576275,91,10.1107/S1600577514025260
0.9763958949839721,39,10.1107/S0021889894004218
0.962018728117825,50,10.1107/S0021889894006357
0.9179422719895216,8,10.1107/S1600536807006770
0.8915269124395683,0,10.1107/S160053680700685X
0.9551096714024248,16,10.1107/S1600536807006630
0.9758167418019841,34,10.1107/S0907444911006445
0.9477481298431898,106,10.1107/S0021889894004267
0.9657159904243184,102,10.1107/S0907444911008754
0.9106019348927143,17,10.1107/S1600536807007921
0.972374395046785,49,10.1107/S0909049513003142
0.9706712970905245,33,10.1107/S0909049513009175
0.8765826332401297,54,10.1107/S1600536807008045
0.9175839159112378,69,10.1107/S1600536807008094
0.24343071178837375,1,10.1107/S1600536807009051
0.7083335914187213,71,10.1107/S1600536807009051
0.2633608202745461,49,10.1107/S0907444902010934
0.25289594386365194,78,10.1107/S0907444902010934
0.24862033041589485,82,10.1107/S0907444902010934
0.18950903381165993,130,10.1107/S0907444902010934
0.8901624274802252,22,10.1107/S1600536807008793
0.9337320397096639,107,10.1107/S0567739474000842
0.9701759863245492,11,10.1107/S1600577516004483
0.011871105978059435,0,10.1107/S1600577516006159
0.012704166399941817,1,10.1107/S1600577516006159
0.5013879251667163,113,10.1107/S1600577516006159
0.917091707410002,52,10.1107/S0108270197000243
0.8365240252987176,4,10.1107/S0567739475001878
0.35252453871503914,53,10.1107/S056773947500188X
0.5239060981018844,104,10.1107/S056773947500188X
0.9295160974753104,75,10.1107/S1600536813023684
0.6383190995561651,0,10.1107/S1600536813025415
0.29734121861096036,14,10.1107/S1600536813025415
0.9382018885520026,19,10.1107/S0108270197000784
0.8896433949437114,27,10.1107/S0108270197000541
0.9551414733086038,25,10.1107/S0108270105003732
0.9776206196335065,8,10.1107/S0021889886088982
0.8900627565254853,24,10.1107/S0021889875011041
0.9763057574761244,57,10.1107/S1744309112031259
0.9506242848605823,50,10.1107/S010827010603335X
0.9550834032090808,6,10.1107/S1744309112030023
0.9506415949137234,29,10.1107/S2414314616001255
0.9603261652747954,64,10.1107/S0021889800012267
0.9656104927000138,115,10.1107/S1744309106027825
0.9745711833695506,28,10.1107/S0021889891014826
0.9585968050906416,35,10.1107/S0021889880011727
0.9379932511235394,13,10.1107/S1744309106031125
0.9670409893912691,19,10.1107/S2053229615013224
0.9618386916313658,76,10.1107/S2056989015014516
0.9717853393895329,50,10.1107/S2056989015014917
0.9376378130819031,128,10.1107/S010876739700737X
0.9792664618918469,77,10.1107/S2056989015015601
0.9668402116442157,112,10.1107/S2053229615013303
0.6887913446723041,9,10.1107/S0907444999008410
0.28878994738404484,121,10.1107/S0907444999008410
0.9631639694235415,45,10.1107/S0907444999007416
0.9738270309062017,45,10.1107/S2056989015014851
0.9778476131022553,65,10.1107/S2059798315021580
0.9668774440725133,35,10.1107/S2059798315019403
0.9715078814380983,113,10.1107/S2052252515002146
0.9768102789784654,118,10.1107/S2052252515005163
0.9799310466085691,17,10.1107/S2053230X1501818X
0.9869196203150817,60,10.1107/S2053273314097307
0.984420165956336,140,10.1107/S2053273314097393
0.9763087486946473,88,10.1107/S205327331409785X
0.9801144025356504,43,10.1107/S2053273314099446
0.331283702869515,16,10.1107/S2053273314098167
0.6379636471322223,124,10.1107/S2053273314098167
0.9667595986604804,119,10.1107/S1744309112042972
0.9635298986620093,8,10.1107/S1744309112042236
0.9804995729742012,49,10.1107/S1600576714006724
0.9565921365346306,143,10.1107/S0108767389000401
0.9233798771789831,74,10.1107/S0021889878013229
0.9760151532517284,17,10.1107/S1600576714008188
0.9801050103648298,26,10.1107/S1600576714005895
0.609539636063683,54,10.1107/S0108767388004714
0.33591365216448976,87,10.1107/S0108767388004714
0.9797685858302974,46,10.1107/S090744490801278X
0.9857997227949283,107,10.1107/S2053273314093310
0.9808907736071568,59,10.1107/S2053273314093280
0.9783741012675486,89,10.1107/S2053273314094285
0.9688325718179311,132,10.1107/S2053273314094170
0.9853653209827952,57,10.1107/S2053273314093528
0.9872856321190593,47,10.1107/S2053273314095126
0.9853964804921413,32,10.1107/S2053273314093966
0.9819632400416904,41,10.1107/S2053273314093450
0.9851384927258683,73,10.1107/S2053273314093917
0.9839203959310219,4,10.1107/S2053273314093383
0.980117822878924,60,10.1107/S2053273314093826
0.9788341431634681,91,10.1107/S205327331409593X
0.9859016059029073,25,10.1107/S2053273314095394
0.9783267299711965,103,10.1107/S2053273314096867
0.11915638455345794,25,10.1107/S2053273314095242
0.8585694953413003,37,10.1107/S2053273314095242
0.9843699565694332,8,10.1107/S205327331409682X
0.9787504363185402,144,10.1107/S2053273314088676
0.9814169610436309,5,10.1107/S2053273314088597
0.9797138896980067,107,10.1107/S2053273314088986
0.9834930760825443,20,10.1107/S2053273314090007
0.9763555857617316,40,10.1107/S2053273314090524
0.9726839245505524,17,10.1107/S2053273314092067
0.981285795911925,44,10.1107/S2053273314090883
0.98260593625429,21,10.1107/S2053273314092602
0.9792930768217398,72,10.1107/S2053273314091426
0.9698443954422961,48,10.1107/S2053273314090834
0.9840618527516098,6,10.1107/S2053273314091918
0.9752437725315429,51,10.1107/S2053273314091311
0.9744599591300994,74,10.1107/S2053273314092456
0.29484799166250747,2,10.1107/S2053273314091827
0.3419237798033127,14,10.1107/S2053273314091827
0.34581247689560973,105,10.1107/S2053273314091827
0.9706665243641694,139,10.1107/S2053273314092377
0.9547386485082519,62,10.1107/S2053273314084204
0.2956839959067767,12,10.1107/S2053273314085180
0.5408842718859996,96,10.1107/S2053273314085180
0.12577049956727732,134,10.1107/S2053273314085180
0.4276721385130781,5,10.1107/S2053273314085738
0.2724841511648691,14,10.1107/S2053273314085738
0.26876905281151225,15,10.1107/S2053273314085738
0.968009009856768,47,10.1107/S2053273314084496
0.9843486181632887,23,10.1107/S205327331408749X
0.9778791954522733,86,10.1107/S2053273314086689
0.9834747735646889,34,10.1107/S205327331408718X
0.9708203531785907,13,10.1107/S2053273314087105
0.9526393892588335,45,10.1107/S056773947600003X
0.9751118990329488,127,10.1107/S0907444904014040
0.9550834032090808,6,10.1107/S0108270195011061
0.9505211696904289,15,10.1107/S0567739476000144
0.9587396208859035,51,10.1107/S0907444997006550
0.9604225923492566,24,10.1107/S0907444997010615
0.6425924867538239,21,10.1107/S0567739476000338
0.2994582008149939,35,10.1107/S0567739476000338
0.8339150470664756,100,10.1107/S0567739476000351
0.4827334736990761,1,10.1107/S010827019500309X
0.18474225765275243,5,10.1107/S010827019500309X
0.21322532936012722,52,10.1107/S010827019500309X
0.9416575507606035,42,10.1107/S0108767305031569
0.9680274025603219,56,10.1107/S0108270113004551
0.9633788970662247,19,10.1107/S0021889808014994
0.9700806383612444,54,10.1107/S2053273314083594
0.565666520288078,2,10.1107/S2053273314082394
0.41499445330038304,85,10.1107/S2053273314082394
0.06348339463905593,38,10.1107/S205327331408173X
0.36784314172348276,39,10.1107/S205327331408173X
0.3066675121260436,42,10.1107/S205327331408173X
0.23340987939278876,90,10.1107/S205327331408173X
0.9816745072669191,15,10.1107/S2053273314081716
0.9631469423931275,88,10.1107/S2053273314081698
0.9715500076337591,62,10.1107/S205327331408228X
0.9775733037421447,75,10.1107/S2053273314083417
0.9857818426772573,93,10.1107/S2053273314083867
0.9875531283397698,62,10.1107/S2053273314082667
0.45813792971617956,4,10.1107/S2053273314082606
0.5279249645810651,97,10.1107/S2053273314082606
0.9739797426523186,19,10.1107/S2053273314083764
0.9819686572984087,28,10.1107/S2053273314082576
0.9716725247569866,21,10.1107/S2053273314081935
0.9095689499104362,97,10.1107/S1600536807061454
0.4135694663259973,25,10.1107/S0108767307023896
0.5320634069386377,47,10.1107/S0108767307023896
0.9715149438501159,141,10.1107/S1744309106009651
0.31424644584724154,1,10.1107/S1600536808000810
0.625698833783209,18,10.1107/S1600536808000810
0.9008403603017894,55,10.1107/S1600536807068432
0.21389805700507783,64,10.1107/S1744309106007305
0.10804992061293758,97,10.1107/S1744309106007305
0.2914341539303048,115,10.1107/S1744309106007305
0.35285159423109896,123,10.1107/S1744309106007305
0.9616452250128242,113,10.1107/S0021889805029985
0.23467379649472744,0,10.1107/S1600536808002900
0.721222694759867,107,10.1107/S1600536808002900
0.9478705125526402,10,10.1107/S1600536807067463
0.545619709352442,0,10.1107/S1600536807067712
0.3740805638039872,54,10.1107/S1600536807067712
0.9645353333557372,61,10.1107/S0907444997010524
0.9791942609464312,147,10.1107/S0108768195016259
0.9621464954261351,11,10.1107/S1600536807067499
0.20954096393813898,14,10.1107/S1600536807066615
0.728920600929572,135,10.1107/S1600536807066615
0.9680089065004321,28,10.1107/S1600536807067153
0.9808363515845937,100,10.1107/S0108767385000861
0.971627447813303,32,10.1107/S2053230X16000923
0.963578566067402,17,10.1107/S205698901600712X
0.929086747644329,106,10.1107/S0108767385000952
0.958504576185963,121,10.1107/S1600536808000020
0.9237233540782995,55,10.1107/S0907444999016571
0.9179472283802328,3,10.1107/S1600536807068663
0.9505581134236378,14,10.1107/S1600536807068493
0.9745340401324379,68,10.1107/S1744309110001375
0.8894268280176043,57,10.1107/S0021889899015587
0.9426710783999928,1,10.1107/S2414314616006738
0.9603311722223923,47,10.1107/S1744309108028571
0.3455016574801737,0,10.1107/S2414314616006891
0.6059614742335716,108,10.1107/S2414314616006891
0.4198518598789637,63,10.1107/S2414314616007082
0.5183950415807381,66,10.1107/S2414314616007082
0.8583433718597003,55,10.1107/S0108768102000927
0.9602528091028851,59,10.1107/S1600536802009066
0.9584595700330478,103,10.1107/S0108270107012541
0.9584229727697631,133,10.1107/S0108270107016800
0.8336328938241292,131,10.1107/S0021889807001136
0.9004734167927613,105,10.1107/S160053680200853X
0.9381976600344226,14,10.1107/S0021889899014922
0.938460241812203,3,10.1107/S1600536803020063
0.3375977074506508,62,10.1107/S002188988301033X
0.5915846495629925,117,10.1107/S002188988301033X
0.9603191280693283,41,10.1107/S0909049505013580
0.9177010642377792,16,10.1107/S1600536809052192
0.4013734127471647,0,10.1107/S1600536809052118
0.25952000683148774,1,10.1107/S1600536809052118
0.30675525665159015,54,10.1107/S1600536809052118
0.9478883016495798,71,10.1107/S1600536809053203
0.24771963808069541,0,10.1107/S160053680905377X
0.7150465377358047,42,10.1107/S160053680905377X
0.9343435171315764,12,10.1107/S1600536809039415
0.9025408332799846,1,10.1107/S1600536803019433
0.5526948584620813,7,10.1107/S1600536803019391
0.40092262033036513,55,10.1107/S1600536803019391
0.9567434993822972,52,10.1107/S1600536803019524
0.7329595446537063,7,10.1107/S1600536803019846
0.22058282457434975,37,10.1107/S1600536803019846
0.9631639694235415,45,10.1107/S1600576714004427
0.9699387334028173,41,10.1107/S0021889893008568
0.9478107159483106,55,10.1107/S1600536803019883
0.9340671327488145,69,10.1107/S1600536803019792
0.9479477363806442,69,10.1107/S1600536808001888
0.45434222580168027,0,10.1107/S1600536808002134
0.47174308639486545,3,10.1107/S1600536808002134
0.31781300956379344,0,10.1107/S1600536808002389
0.6133586531417172,54,10.1107/S1600536808002389
0.859307510981502,12,10.1107/S1600536807067578
0.9678745105955843,121,10.1107/S0021889878013618
0.9669382394444039,44,10.1107/S0021889803012998
0.9792984025241225,35,10.1107/S002188980301375X
0.9688907254008098,31,10.1107/S1744309110011942
0.9175968799201546,14,10.1107/S0021889878014909
0.5575791958506512,62,10.1107/S1600577515022730
0.2443118033229475,91,10.1107/S1600577515022730
0.9769060621736187,32,10.1107/S0021889878013862
0.9103378310261199,18,10.1107/S1600536808000457
0.9011221369338369,19,10.1107/S160053680604935X
0.208728699242022,4,10.1107/S1600536806050185
0.7214951033941462,142,10.1107/S1600536806050185
0.8760345189265554,28,10.1107/S1600536806050112
0.469662162555637,0,10.1107/S1600536806049853
0.23613637372169793,3,10.1107/S1600536806049853
0.2616404410459393,17,10.1107/S1600536806049853
0.4792442275204352,0,10.1107/S1600536806050653
0.4337454419112395,4,10.1107/S1600536806050653
0.9585524180051159,84,10.1107/S0907444902012726
0.9099622331775116,20,10.1107/S056773947600185X
0.6751361109332946,1,10.1107/S0567739476001885
0.5383036191298519,66,10.1107/S1600536806044825
0.36267243059644505,147,10.1107/S1600536806044825
0.9412935471372109,146,10.1107/S160053680605046X
0.9507683423299484,3,10.1107/S1600536806049713
0.9019144151500781,4,10.1107/S1600536806044709
0.8593296091248899,8,10.1107/S1600536806044588
0.9763535345230193,81,10.1107/S0907444902014269
0.9570646491766718,50,10.1107/S090744490201449X
0.44221280160154997,0,10.1107/S1600536806038608
0.4891330465963084,5,10.1107/S1600536806038608
0.9422096148013746,7,10.1107/S1600536806045697
0.9093765990625903,65,10.1107/S1600536806045144
0.3653819177322034,0,10.1107/S1600536806045867
0.5377815052610715,13,10.1107/S1600536806045867
0.9389838882472572,0,10.1107/S1600536806046150
0.9744143184514644,125,10.1107/S0907444903025927
0.9567075950585339,96,10.1107/S0021889803001821
0.9658436904143529,9,10.1107/S090744490302794X
0.9343435176300962,12,10.1107/S1600536806047064
0.5249893894740856,0,10.1107/S1600536806047246
0.4109512144295873,3,10.1107/S1600536806047246
0.9585092686129814,135,10.1107/S1600536806047842
0.12731538088693858,1,10.1107/S1600536806047568
0.818822739288686,110,10.1107/S1600536806047568
0.8595173262599802,17,10.1107/S1600536806047039
0.3617544817471558,5,10.1107/S1600536806047726
0.5405446863201822,13,10.1107/S1600536806047726
0.9177359914005214,29,10.1107/S160053680604863X
0.9618093793402025,94,10.1107/S0567739476001629
0.4006124745131102,1,10.1107/S1600536806049968
0.5395143765256236,17,10.1107/S1600536806049968
0.9295687817347965,23,10.1107/S1600536806048070
0.6382670869218037,0,10.1107/S1600536806045247
0.30140473827746855,69,10.1107/S1600536806045247
0.9502860007762056,43,10.1107/S0907444902014348
0.9751265855363828,58,10.1107/S0567739476001708
0.909467262743317,122,10.1107/S0021889868005583
0.8760349131949765,47,10.1107/S0907444904004998
0.8593380619391066,3,10.1107/S0021889868005595
0.9005980594992142,107,10.1107/S0108767302018196
0.9447148268304743,48,10.1107/S0907444900003103
0.9680564806858607,51,10.1107/S0907444900002249
0.9768703993624654,45,10.1107/S2053230X1401557X
0.9643435407248752,143,10.1107/S1600576715021019
0.9708496796412824,78,10.1107/S0108270113001327
0.7505319149874605,138,10.1107/S0021889811055087
0.1855245806226383,39,10.1107/S0909049510039956
0.26779331373145987,91,10.1107/S0909049510039956
0.26841742006776115,119,10.1107/S0909049510039956
0.20822975015192607,140,10.1107/S0909049510039956
0.9568929724562824,21,10.1107/S010876738609935X
0.9812985128248001,2,10.1107/S0907444904000915
0.9572444036443414,17,10.1107/S1600576715021378
0.9790047949926461,75,10.1107/S1600576715022062
0.9784303673768484,82,10.1107/S0907444904002008
0.9769367280362755,47,10.1107/S0907444904002112
0.9837406289004968,42,10.1107/S1600576715022797
0.8753685607658417,126,10.1107/S0365110X48000703
0.37033390261056426,1,10.1107/S0365110X48000740
0.435445820429183,100,10.1107/S0365110X48000740
0.9475278779366136,103,10.1107/S0021889803001158
0.7996880553736115,48,10.1107/S0108270101004590
0.12945141416776101,120,10.1107/S0108270101004590
0.93829086050636,54,10.1107/S1600536807042328
0.9525418337444361,137,10.1107/S0021889887087223
0.9178302451299503,23,10.1107/S1600536807044133
0.984911978086385,83,10.1107/S0108768199000452
0.9449932072967786,71,10.1107/S0108270105041661
0.9625157051076876,1,10.1107/S0108270105042125
0.8767453636938048,23,10.1107/S0021889868005108
0.9790970947153935,7,10.1107/S0907444996000364
0.9739622318087224,24,10.1107/S0021889803001730
0.9657264719808102,72,10.1107/S0108767385000575
0.47922702426333574,5,10.1107/S160053680502934X
0.4231457009302777,39,10.1107/S160053680502934X
0.9015808881079517,11,10.1107/S1600536805029387
0.4939949771764313,62,10.1107/S002188987100668X
0.36420400237643236,65,10.1107/S002188987100668X
0.31007894632909244,1,10.1107/S1600536805030023
0.6161345290092812,3,10.1107/S1600536805030023
0.9098160732032459,41,10.1107/S0021889871006782
0.4703610945916349,13,10.1107/S0021889871006812
0.14036433587776412,51,10.1107/S0021889871006812
0.1443458734845909,132,10.1107/S0021889871006812
0.9170410278870776,67,10.1107/S0108270100008817
0.9025408332799879,1,10.1107/S1600536805029910
0.953511533902672,0,10.1107/S0108270100008441
0.63654387418455,3,10.1107/S1600536805029302
0.27507245467475244,16,10.1107/S1600536805029302
0.25144223832409335,1,10.1107/S1600536805029673
0.7024310747718087,95,10.1107/S1600536805029673
0.3308272010039038,2,10.1107/S0108270197016752
0.3201788287410837,59,10.1107/S0108270197016752
0.2877656037533223,91,10.1107/S0108270197016752
0.9287753067957797,101,10.1107/S0108270197014030
0.9502444236648566,85,10.1107/S0108270197015886
0.890735696086555,17,10.1107/S0108270100010519
0.9241509957143963,23,10.1107/S1600536805027145
0.9025407888504479,1,10.1107/S1600536805027388
0.9179249718958258,5,10.1107/S0108270197014960
0.9751265855363828,58,10.1107/S0108767391000892
0.968078173993825,15,10.1107/S0021889803000281
0.9602817545138106,94,10.1107/S0021889891001619
0.9290219098617793,38,10.1107/S0108767391001885
0.8050816665599765,1,10.1107/S1600536805028126
0.9379494240396605,98,10.1107/S0021889891002042
0.1727117500825908,19,10.1107/S1600536805032277
0.39246222372104755,22,10.1107/S1600536805032277
0.3375227016569346,96,10.1107/S1600536805032277
0.6252397272176238,17,10.1107/S1600536805034264
0.23495390875305763,105,10.1107/S1600536805034264
0.19796709982680008,1,10.1107/S1600536811044230
0.7327492709019914,90,10.1107/S1600536811044230
0.9458560184590871,1,10.1107/S1600536805033106
0.9423023260263285,4,10.1107/S1600536811039274
0.9448216974718554,27,10.1107/S1600536811039705
0.9341657954042296,50,10.1107/S0108270101000750
0.9503160113786064,59,10.1107/S1600536811039183
0.933964468134416,9,10.1107/S0108270101002773
0.9535115288935015,0,10.1107/S1600536811038657
0.3024988809070382,0,10.1107/S1600536811040876
0.6534370606151361,81,10.1107/S1600536811040876
0.3643918608342848,3,10.1107/S1600536811040608
0.5475332052871612,11,10.1107/S1600536811040608
0.8761980706187859,20,10.1107/S1600536805034926
0.9414397624304677,127,10.1107/S010827010100213X
0.2867621999264561,1,10.1107/S1600536811040232
0.6323784121929615,73,10.1107/S1600536811040232
0.40591739940532173,0,10.1107/S1600536811040384
0.5457010906588233,39,10.1107/S1600536811040384
0.9419312881337922,29,10.1107/S1600536805031375
0.9335888309149719,79,10.1107/S0108270101003365
0.2642435163177903,120,10.1107/S2052252514023306
0.6884452550903309,137,10.1107/S2052252514023306
0.9744891751374709,110,10.1107/S205225251402329X
0.94182394066072,69,10.1107/S1600536805032514
0.9006320227572124,59,10.1107/S1600536811042103
0.9339107137123013,46,10.1107/S1600536811042668
0.9342477427524882,18,10.1107/S1600536805032952
0.3517972300543058,0,10.1107/S1600536812033740
0.6228727266099963,18,10.1107/S1600536812033740
0.9602865585109693,30,10.1107/S0108767303022037
0.9343399775209266,5,10.1107/S1600536807038731
0.9738178376410885,110,10.1107/S0567739480000150
0.929487992733617,29,10.1107/S1600536812034241
0.9486179726302313,0,10.1107/S1600536812034393
0.9527933669373583,46,10.1107/S056773947000133X
0.9448645211535696,104,10.1107/S0567739470001341
0.962127202456702,8,10.1107/S2053273315021865
0.917140536644949,43,10.1107/S1600536807042845
0.9302673008531459,0,10.1107/S1600536807043590
0.6983148957946704,0,10.1107/S1600536807043760
0.24176670817905366,7,10.1107/S1600536807043760
0.29675735450157065,14,10.1107/S1600536807044108
0.5942805258852103,42,10.1107/S1600536807044108
0.8904129045874803,18,10.1107/S1600536807043127
0.4166362581856784,12,10.1107/S160053680704398X
0.48555807371393084,27,10.1107/S160053680704398X
