synset_id,word,sense_number,42310,words,worded,wording,,,,,,, 
201037541,message,2,8597,messages,messaging,,,,,,,,
201037699,message,1,8597,messages,messaging,,,,,,,,
201161434,metabolize,1,20,metabolized,metabolizing,metabolizes,,,,,,,
201559397,metal,1,5527,metals,,,,,,,,,
200370033,transmute,2,74,transmuted,transmutes,transmuting,,,,,,,
200372487,transmogrify,1,13,transmogrified,transmogrifying,transmogrifies,,,,,,,
200101892,metastasize,1,4,metastasizing,metastasized,metastasizes,,,,,,,
200477236,meter,1,712,meters,metered,metering,,,,,,,
201235873,meter,2,712,meters,metered,metering,,,,,,,
200369763,metrify,2,metrifies,metrifying,metrified,,,,,,,,
200372196,metricize,1,metricizes,metricizing,metricized,,,,,,,,
201654281,metrify,1,metrifies,metrifying,metrified,,,,,,,,
201026401,mew,2,76,mewing,mews,mewed,,,,,,,
200063854,whimper,1,248,whimpered,whimpering,whimpers,,,,,,,
200910690,miaow,1,46,miaows,miaowing,miaowed,,,,,,,
200311645,zap,4,86,zapped,zapping,zaps,,,,,,,
201663509,microfilm,1,169,microfilming,microfilmed,microfilms,,,,,,,
201456292,middle,1,12614,middles,,,,,,,,,
201734762,miff,1,42,miffed,miffs,miffing,,,,,,,
201802973,transmigrate,2,transmigrates,transmigrating,transmigrated,,,,,,,,
201803422,migrate,2,635,migrated,migrating,migrates,,,,,,,
200203356,mold,2,140,molded,molds,,,,,,,,
200562487,militarize,2,8,militarized,militarizes,militarizing,,,,,,,
201063836,militarize,1,8,militarized,militarizes,militarizing,,,,,,,
202357960,militate,1,130,militates,militated,militating,,,,,,,
200187523,milk,1,4895,milked,milking,milks,,,,,,,
200187726,milk,3,4895,milked,milking,milks,,,,,,,
201128922,milk,2,4895,milked,milking,milks,,,,,,,
200321655,mill,2,4362,mills,milling,milled,,,,,,,
201351306,mill,4,4362,mills,milling,milled,,,,,,,
201416382,mill,3,4362,mills,milling,milled,,,,,,,
201846583,mill,1,4362,mills,milling,milled,,,,,,,
201675109,pantomime,1,407,pantomimes,pantomimed,,,,,,,,
201694338,mimic,1,328,mimics,mimicking,mimicked,,,,,,,
201646824,mimeograph,1,mimeographs,mimeographing,mimeographed,,,,,,,,
201024254,soften,5,884,softened,softening,softens,,,,,,,
201517489,mince,3,346,mincing,minced,minces,,,,,,,
201874079,mince,2,346,mincing,minced,minces,,,,,,,
200589655,mind,6,30385,minds,minded,minding,,,,,,,
200700494,mind,2,30385,minds,minded,minding,,,,,,,
200821121,mind,1,30385,minds,minded,minding,,,,,,,
202364340,mind,3,30385,minds,minded,minding,,,,,,,
201090715,mine,2,8142,mines,mining,mined,,,,,,,
201127636,mine,1,8142,mines,mining,mined,,,,,,,
202520272,mingle,2,449,mingled,mingling,mingles,,,,,,,
201635858,rubricate,3,2,rubricated,rubricates,rubricating,,,,,,,
200233598,miniaturize,1,6,miniaturized,miniaturizes,miniaturizing,,,,,,,
200415627,minimize,1,521,minimized,minimizing,minimizes,,,,,,,
202373208,minister,2,30640,ministers,ministering,ministered,,,,,,,
202474107,minister,1,30640,ministers,ministering,ministered,,,,,,,
201681111,minstrel,1,119,minstrels,,,,,,,,,
201492248,mud,1,1874,muds,mudding,mudded,,,,,,,
201781511,mire,3,154,mires,mired,miring,,,,,,,
201781736,mire,2,154,mires,mired,miring,,,,,,,
200795076,mirror,2,4612,mirrors,mirrored,mirroring,,,,,,,
202684840,mirror,1,4612,mirrors,mirrored,mirroring,,,,,,,
200958740,misdirect,3,69,misdirected,misdirecting,misdirects,,,,,,,
200846704,misguide,2,7,misguided,misguiding,misguides,,,,,,,
200453268,misalign,1,11,misaligned,misaligning,,,,,,,,
201125360,misuse,1,589,misused,misusing,misuses,,,,,,,
200599572,misunderstand,1,496,misunderstood,misunderstanding,misunderstands,,,,,,,
202442210,misdemean,1,misdemeans,misdemeaning,misdemeaned,,,,,,,,
200939278,misname,1,19,misnamed,misnaming,misnames,,,,,,,
200057865,miscarry,2,56,miscarried,miscarrying,miscarries,,,,,,,
201662132,miscast,1,15,miscasting,miscasts,,,,,,,,
202658926,miscegenate,1,2,miscegenated,,,,,,,,,
202365495,mismanage,1,43,mismanaged,mismanaging,mismanages,,,,,,,
200917383,miscount,1,6,miscounted,miscounts,miscounting,,,,,,,
200678312,miscreate,1,miscreates,miscreating,miscreated,,,,,,,,
200599188,misdate,1,5,misdated,misdating,misdates,,,,,,,
202182012,misdeal,1,misdeals,misdealt,misdealing,,,,,,,,
201942320,mislead,1,526,misled,misleading,misleads,,,,,,,
202487299,misdo,1,misdoes,misdid,misdone,misdoing,,,,,,,
201099462,misfire,1,95,misfired,misfires,misfiring,,,,,,,
200709277,misgive,1,3,misgives,misgiving,misgave,misgiven,,,,,,
202509973,misgovern,1,misgoverns,misgoverning,misgoverned,,,,,,,,
200597970,mistake,1,6233,mistakes,mistaken,mistaking,mistook,,,,,,
200806775,mislead,2,526,misled,misleading,misleads,,,,,,,
200604678,misread,2,105,misreading,misreads,,,,,,,,
200908289,misinterpret,1,164,misinterpreted,misinterprets,misinterpreting,,,,,,,
200648790,misjudge,1,144,misjudged,misjudging,misjudges,,,,,,,
201255546,mismatch,1,186,mismatches,mismatched,mismatching,,,,,,,
202056622,misperceive,1,5,misperceived,misperceiving,,,,,,,,
201459559,misplace,2,138,misplaced,misplaces,misplacing,,,,,,,
201040590,misplay,2,3,misplays,misplayed,misplaying,,,,,,,
201602830,misplay,1,3,misplays,misplayed,misplaying,,,,,,,
201697599,misprint,1,34,misprints,misprinted,,,,,,,,
200920327,mispronounce,1,7,mispronounced,mispronouncing,mispronounces,,,,,,,
200990779,misquote,1,46,misquoted,misquoting,misquotes,,,,,,,
200607672,misread,1,105,misreading,misreads,,,,,,,,
200597308,misremember,1,6,misremembered,misremembering,,,,,,,,
201200111,miss,7,18866,missed,missing,misses,,,,,,,
201753168,miss,2,18866,missed,missing,misses,,,,,,,
201964721,miss,5,18866,missed,missing,misses,,,,,,,
202535806,miss,3,18866,missed,missing,misses,,,,,,,
202554335,miss,8,18866,missed,missing,misses,,,,,,,
200907296,misspell,1,8,misspells,misspelling,misspelled,misspelt,,,,,,
202201208,misspend,2,2,misspends,misspending,misspent,,,,,,,
202629284,misspend,1,2,misspends,misspending,misspent,,,,,,,
200773407,misstate,1,3,misstated,misstates,misstating,,,,,,,
200350320,mist,1,1254,mists,misted,misting,,,,,,,
201333234,mist,3,1254,mists,misted,misting,,,,,,,
200477963,mistime,1,17,mistimed,mistiming,mistimes,,,,,,,
200928659,mistranslate,1,3,mistranslated,mistranslates,mistranslating,,,,,,,
201253402,miter,3,miters,,,,,,,,,,
201540593,miter,1,miters,,,,,,,,,,
202198555,miter,2,miters,,,,,,,,,,
200192038,mitigate,2,291,mitigated,mitigating,mitigates,,,,,,,
200177959,mix,5,5653,mixed,mixing,mixes,,,,,,,
200540788,mix,4,5653,mixed,mixing,mixes,,,,,,,
201378060,shuffle,3,769,shuffled,shuffling,shuffles,,,,,,,
201053882,mobilize,3,342,mobilized,mobilizing,mobilizes,,,,,,,
201062927,rally,2,2306,rallies,rallied,rallying,,,,,,,
200821746,mock,2,1028,mocked,mocking,mocks,,,,,,,
201648594,mould,1,1616,moulded,moulds,moulding,,,,,,,
201648955,model,6,19083,models,modelled,modelling,,,,,,,
201673904,simulate,2,381,simulated,simulating,simulates,,,,,,,
201694597,pattern,1,14717,patterns,patterning,patterned,,,,,,,
202080655,model,4,19083,models,modelled,modelling,,,,,,,
202080804,sit,5,27923,sat,sitting,sits,,,,,,,
200191898,moderate,2,1691,moderates,moderated,moderating,,,,,,,
200902848,tame,2,520,tamed,taming,tamer,tames,tamest,,,,,
200253390,overhaul,2,455,overhauled,overhauling,overhauls,,,,,,,
200163320,modify,1,2249,modified,modifying,modifies,,,,,,,
200164623,qualify,7,2980,qualified,qualifying,qualifies,,,,,,,
200119060,modulate,5,176,modulated,modulating,modulates,,,,,,,
200164990,modulate,4,176,modulated,modulating,modulates,,,,,,,
200290176,regulate,1,1781,regulated,regulating,regulates,,,,,,,
201680048,modulate,1,176,modulated,modulating,modulates,,,,,,,
200210745,moil,3,2,moiling,moils,moiled,,,,,,,
201184423,mold,5,140,molded,molds,,,,,,,,
202493422,molest,1,104,molested,molesting,molests,,,,,,,
200247613,mollify,3,70,mollified,mollifying,mollifies,,,,,,,
200285813,temper,4,1622,tempered,tempers,tempering,,,,,,,
202406950,monetize,1,monetizes,monetizing,monetized,,,,,,,,
201388834,mongrelize,1,mongrelizes,mongrelizing,mongrelized,,,,,,,,
202101646,supervise,2,1300,supervised,supervising,supervises,,,,,,,
201431603,tinker,1,346,tinkering,tinkers,tinkered,,,,,,,
200932537,soliloquize,1,2,soliloquized,soliloquizes,soliloquizing,,,,,,,
202140798,monopolize,2,86,monopolized,monopolizes,monopolizing,,,,,,,
202369150,monopolize,1,86,monopolized,monopolizes,monopolizing,,,,,,,
202079869,moon,3,3003,moons,mooning,mooned,,,,,,,
202344870,moon,2,3003,moons,mooning,mooned,,,,,,,
202347550,moonlight,1,514,moonlighting,moonlights,moonlighted,,,,,,,
200221285,moonshine,1,24,moonshines,,,,,,,,,
201266085,moor,3,1852,moors,moored,mooring,,,,,,,
200033523,pout,2,217,pouting,pouted,pouts,,,,,,,
201352869,mop,1,536,mopped,mopping,mops,,,,,,,
201752892,mope,2,60,moping,moped,mopes,,,,,,,
201862683,mope,1,60,moping,moped,mopes,,,,,,,
200373443,moralize,3,24,moralizing,moralized,moralizes,,,,,,,
200801248,sermonize,1,9,sermonizing,sermonized,sermonizes,,,,,,,
200907728,moralize,1,24,moralizing,moralized,moralizes,,,,,,,
200455935,morph,2,12,morphs,,,,,,,,,
200456092,morph,1,12,morphs,,,,,,,,,
201322327,mortar,1,719,mortars,,,,,,,,,
202284113,mortgage,1,3460,mortgages,mortgaged,mortgaging,,,,,,,
201255164,mortise,2,71,mortises,mortised,mortising,,,,,,,
201255302,mortise,1,71,mortises,mortised,mortising,,,,,,,
201749769,mortify,1,64,mortified,mortifying,mortifies,,,,,,,
201842710,thrash,3,524,thrashed,thrashing,thrashes,,,,,,,
202215644,mothball,1,37,mothballs,,,,,,,,,
201119264,mothproof,1,2,mothproofed,moth-proofs,moth-proofing,moth-proofed,,,,,,
200424501,vary,4,6253,varied,varies,varying,,,,,,,
202161643,motorize,2,10,motorized,motorizes,motorizing,,,,,,,
202161802,motorize,1,10,motorized,motorizes,motorizing,,,,,,,
201613123,mound,1,715,mounds,mounded,mounding,,,,,,,
200395465,mount,3,4301,mounted,mounting,mounts,,,,,,,
201303684,mount,1,4301,mounted,mounting,mounts,,,,,,,
201388501,ride,14,6992,riding,rode,rides,ridden,,,,,,
201602259,mount,4,4301,mounted,mounting,mounts,,,,,,,
201602386,mount,7,4301,mounted,mounting,mounts,,,,,,,
201866930,mountaineer,1,147,mountaineers,,,,,,,,,
201744783,mourn,1,415,mourning,mourned,mourns,,,,,,,
201744936,mourn,2,415,mourning,mourned,mourns,,,,,,,
201175362,mouse,2,2882,mice,mouses,,,,,,,,
200910961,verbalize,2,8,verbalizing,verbalizes,verbalized,,,,,,,
201007179,mouth,2,9509,mouths,mouthed,mouthing,,,,,,,
201391602,mouth,3,9509,mouths,mouthed,mouthing,,,,,,,
200014236,move,6,45409,moved,moving,moves,,,,,,,
200119608,move,7,45409,moved,moving,moves,,,,,,,
200849949,move,16,45409,moved,moving,moves,,,,,,,
201720335,move,11,45409,moved,moving,moves,,,,,,,
201778173,move,3,45409,moved,moving,moves,,,,,,,
201801953,move,4,45409,moved,moving,moves,,,,,,,
202288335,move,12,45409,moved,moving,moves,,,,,,,
202522067,move,14,45409,moved,moving,moves,,,,,,,
201280509,mow,1,172,mowing,mowed,mows,mown,,,,,,
200171996,muck,1,487,mucking,mucked,mucks,,,,,,,
200904020,muckrake,1,muckrakes,muckraking,muckraked,,,,,,,,
201321920,mud,2,1874,muds,mudding,mudded,,,,,,,
201379260,puddle,6,320,puddles,puddling,puddled,,,,,,,
200529221,muddy,3,646,muddied,muddying,muddies,muddier,muddiest,,,,,
200600821,muddy,2,646,muddied,muddying,muddies,muddier,muddiest,,,,,
201215005,muddy,1,646,muddied,muddying,muddies,muddier,muddiest,,,,,
202454659,muff,1,51,muffed,muffs,muffing,,,,,,,
201525175,strangle,2,411,strangled,strangling,strangles,,,,,,,
202211686,mug,1,1126,mugs,mugged,mugging,,,,,,,
201196816,mulch,1,112,mulches,mulching,mulched,,,,,,,
202240539,mulct,2,6,mulcted,mulcts,mulcting,,,,,,,
202133628,mull,2,249,mulling,mulled,mulls,,,,,,,
200053313,reproduce,2,1615,reproduced,reproducing,reproduces,,,,,,,
200621145,multiply,1,1196,multiplied,multiplying,multiplies,,,,,,,
200234195,mummify,3,5,mummifying,mummifies,mummified,,,,,,,
202162752,mummify,2,5,mummifying,mummifies,mummified,,,,,,,
202599578,mummify,1,5,mummifying,mummifies,mummified,,,,,,,
202267282,munition,1,170,munitions,munitioning,munitioned,,,,,,,
200302188,murk,1,40,murks,,,,,,,,,
201010586,murmur,1,2414,murmured,murmuring,murmurs,,,,,,,
201961540,muscle,1,3777,muscles,muscled,muscling,,,,,,,
201882811,mush,2,75,mushed,mushes,,,,,,,,
201883055,mush,1,75,mushed,mushes,,,,,,,,
200223854,mushroom,2,937,mushrooms,mushroomed,mushrooming,,,,,,,
201342333,mushroom,1,937,mushrooms,mushroomed,mushrooming,,,,,,,
201432143,tussle,2,129,tussles,tussling,tussled,,,,,,,
200767598,muster,2,495,mustered,mustering,musters,,,,,,,
201341445,summon,3,1363,summoned,summoning,summons,,,,,,,
200115288,mutate,1,108,mutated,mutates,mutating,,,,,,,
202507006,mutiny,1,244,mutinies,mutinied,mutinying,,,,,,,
202273441,muzzle,1,278,muzzles,muzzled,muzzling,,,,,,,
200505094,mystify,2,108,mystified,mystifying,mystifies,,,,,,,
200129963,mythologize,2,5,mythologized,mythologizes,mythologizing,,,,,,,
200603533,mythicize,1,mythicizes,mythicizing,mythicized,,,,,,,,
201588475,mythologize,1,5,mythologized,mythologizes,mythologizing,,,,,,,
201176518,nab,3,135,nabbed,nabs,nabbing,,,,,,,
201557013,nab,1,135,nabbed,nabs,nabbing,,,,,,,
200591059,nag,3,303,nagging,nagged,nags,,,,,,,
201715688,nag,2,303,nagging,nagged,nags,,,,,,,
201317868,nail,1,2252,nails,nailed,nailing,,,,,,,
202221349,pinpoint,1,421,pinpointed,pinpoints,pinpointing,,,,,,,
202449759,peg,1,1172,pegs,pegged,pegging,,,,,,,
200916275,name,5,37289,names,named,naming,,,,,,,
200083070,narcotize,1,narcotizes,narcotizing,narcotized,,,,,,,,
200906136,nark,2,40,narks,narked,narking,,,,,,,
200921620,tell,3,73046,told,telling,tells,,,,,,,
200922656,narrate,1,123,narrated,narrating,narrates,,,,,,,
200425035,specialize,1,481,specialized,specializing,specializes,,,,,,,
200692025,specify,5,4008,specified,specifying,specifies,,,,,,,
200919932,nasalize,2,nasalizes,nasalizing,nasalized,,,,,,,,
200920125,nasalize,1,nasalizes,nasalizing,nasalized,,,,,,,,
200399457,nationalize,1,64,nationalized,nationalizing,nationalizes,,,,,,,
200562666,nationalize,2,64,nationalized,nationalizing,nationalizes,,,,,,,
200400166,naturalize,1,21,naturalizing,naturalizes,naturalized,,,,,,,
200400570,naturalize,4,21,naturalizing,naturalizes,naturalized,,,,,,,
200400867,naturalize,3,21,naturalizing,naturalizes,naturalized,,,,,,,
200908846,naturalize,2,21,naturalizing,naturalizes,naturalized,,,,,,,
202132278,sicken,3,135,sickened,sickens,sickening,,,,,,,
201792751,voyage,1,857,voyages,voyaging,voyaged,,,,,,,
201876735,navigate,3,228,navigating,navigated,navigates,,,,,,,
201877336,pilot,2,4293,pilots,piloting,piloted,,,,,,,
200266852,tidy,1,1445,tidying,tidied,tidier,tidies,tidiest,,,,,
202556863,necessitate,2,698,necessitated,necessitates,necessitating,,,,,,,
201385368,neck,1,5657,necks,necking,necked,,,,,,,
201152480,want,2,87420,wanted,wants,wanting,,,,,,,
201152868,need,3,91516,needs,needed,needing,,,,,,,
201291632,needle,2,2305,needles,needling,needled,,,,,,,
200456977,nullify,3,127,nullified,nullifying,nullifies,,,,,,,
200595928,neglect,3,2218,neglected,neglecting,neglects,,,,,,,
200736631,negotiate,1,3112,negotiated,negotiating,negotiates,,,,,,,
200737360,negociate,5,2,negociated,,,,,,,,,
201992303,negociate,4,2,negociated,,,,,,,,,
202157459,negociate,3,2,negociated,,,,,,,,,
202157609,negociate,2,2,negociated,,,,,,,,,
201025961,whinny,1,52,whinnied,whinnying,whinnies,,,,,,,
202530137,neighbour,2,4842,neighbours,,,,,,,,,
202530309,neighbour,1,4842,neighbours,,,,,,,,,
201753898,steel,1,4126,steeled,steels,steeling,,,,,,,
201343190,nest,4,2121,nests,nesting,nested,,,,,,,
201487422,nest,2,2121,nests,nesting,nested,,,,,,,
202575870,nest,1,2121,nests,nesting,nested,,,,,,,
201384538,snuggle,2,152,snuggled,snuggling,snuggles,,,,,,,
202610271,nestle,2,399,nestling,nestled,nestles,,,,,,,
201624246,web,1,699,webs,,,,,,,,,
202059407,urticate,2,urticates,urticating,urticated,,,,,,,,
200999540,network,1,9230,networks,networking,networked,,,,,,,
200456797,neutralize,6,136,neutralized,neutralizing,neutralizes,,,,,,,
201083010,neutralize,5,136,neutralized,neutralizing,neutralizes,,,,,,,
202460632,neutralize,1,136,neutralized,neutralizing,neutralizes,,,,,,,
201138194,piece,4,14382,pieces,piecing,pieced,,,,,,,
201405104,nibble,2,310,nibbling,nibbled,nibbles,,,,,,,
201405414,nibble,1,310,nibbling,nibbled,nibbles,,,,,,,
200052724,nick,4,3481,nicked,nicking,nicks,,,,,,,
200497642,nick,3,3481,nicked,nicking,nicks,,,,,,,
201221070,snick,2,16,snicked,snicking,snicks,,,,,,,
201355211,nickel,1,174,nickels,,,,,,,,,
201405253,nip,2,498,nipped,nipping,nips,,,,,,,
201415473,twitch,4,591,twitched,twitching,twitches,,,,,,,
200818685,nitpick,1,8,nitpicking,,,,,,,,,
200178927,nitrate,1,658,nitrates,,,,,,,,,
200489023,nitrify,3,3,nitrifying,nitrifies,nitrified,,,,,,,
200491131,nitrogenize,1,nitrogenizes,nitrogenizing,nitrogenized,,,,,,,,
200491356,nitrify,1,3,nitrifying,nitrifies,nitrified,,,,,,,
200498964,nobble,4,30,nobbled,nobbling,nobbles,,,,,,,
200016260,nod,5,5952,nodded,nodding,nods,,,,,,,
200016389,nod,3,5952,nodded,nodding,nods,,,,,,,
200868564,nod,2,5952,nodded,nodding,nods,,,,,,,
200868788,nod,1,5952,nodded,nodding,nods,,,,,,,
201823639,nod,4,5952,nodded,nodding,nods,,,,,,,
202110511,resound,2,76,resounded,resounding,resounds,,,,,,,
200850133,nominate,1,1007,nominated,nominating,nominates,,,,,,,
202329516,propose,4,7284,proposed,proposing,proposes,,,,,,,
201302591,noose,2,91,nooses,noosed,,,,,,,,
201625601,noose,1,91,nooses,noosed,,,,,,,,
200455488,normalize,1,111,normalized,normalizing,normalizes,,,,,,,
201074556,nose,6,4535,noses,nosed,nosing,,,,,,,
201383623,nuzzle,2,101,nuzzled,nuzzling,nuzzles,,,,,,,
201818957,nose,4,4535,noses,nosed,nosing,,,,,,,
201936078,nose,2,4535,noses,nosed,nosing,,,,,,,
202063827,wind,4,10370,winds,wound,winding,winded,,,,,,
202106917,pry,3,199,prying,pried,prys,pryed,pries,,,,,
201910121,nosedive,1,25,nosedived,nosedives,nosediving,,,,,,,
201137305,snack,1,736,snacks,snacking,snacked,,,,,,,
200795233,notarize,1,notarizes,notarizing,notarized,,,,,,,,
200962898,notate,1,16,notated,notating,notates,,,,,,,
200971892,notch,2,369,notched,notches,notching,,,,,,,
201238864,notch,1,369,notched,notches,notching,,,,,,,
200987987,note,4,23604,notes,noted,noting,,,,,,,
202057661,observe,3,7334,observed,observing,observes,,,,,,,
201166252,sustain,3,2860,sustained,sustaining,sustains,,,,,,,
200561701,novate,1,9,novated,,,,,,,,,
202548041,nucleate,1,nucleates,nucleating,nucleated,,,,,,,,
200741009,nudge,2,470,nudged,nudging,nudges,,,,,,,
201193748,prod,1,362,prodded,prodding,prods,,,,,,,
200228307,number,6,60263,numbers,numbered,numbering,,,,,,,
200917634,number,2,60263,numbers,numbered,numbering,,,,,,,
200606750,numerate,2,numerates,numerating,numerated,,,,,,,,
200078377,nurse,1,6324,nurses,nursing,nursed,,,,,,,
202440195,nurse,4,6324,nurses,nursing,nursed,,,,,,,
202475395,nurse,3,6324,nurses,nursing,nursed,,,,,,,
202464643,rear,2,3327,reared,rearing,rears,,,,,,,
201342616,nut,1,1511,nuts,nutting,,,,,,,,
201275270,nuzzle,3,101,nuzzled,nuzzling,nuzzles,,,,,,,
200082917,overdose,1,354,overdoses,overdosed,overdosing,,,,,,,
202467663,obey,1,1295,obeyed,obeying,obeys,,,,,,,
200909285,obfuscate,1,17,obfuscating,obfuscates,obfuscated,,,,,,,
200781342,object,1,11479,objects,objected,objecting,,,,,,,
202672993,object,2,11479,objects,objected,objecting,,,,,,,
202280554,obligate,2,37,obligated,obligating,obligates,,,,,,,
200458961,obliterate,4,287,obliterated,obliterating,obliterates,,,,,,,
202107130,observe,4,7334,observed,observing,observes,,,,,,,
201777803,obsess,2,32,obsessed,obsesses,obsessing,,,,,,,
200552230,obsolesce,1,obsolesces,obsolescing,obsolesced,,,,,,,,
202173228,obtain,1,12652,obtained,obtaining,obtains,,,,,,,
201819063,obtrude,1,25,obtruded,obtrudes,obtruding,,,,,,,
200185703,obtund,1,obtunds,obtunding,obtunded,,,,,,,,
201599718,occasion,1,9152,occasions,occasioned,occasioning,,,,,,,
200509843,westernize,1,10,westernized,westernizing,westernizes,,,,,,,
202083518,occult,3,occults,occulting,occulted,,,,,,,,
202087690,occult,2,occults,occulting,occulted,,,,,,,,
202202461,take,2,172773,took,taken,taking,takes,,,,,,
202570029,reside,2,743,resides,resided,residing,,,,,,,
202534502,occur,3,15415,occurred,occurs,occurring,,,,,,,
202064244,scent,1,1281,scents,scented,scenting,,,,,,,
201737394,pique,1,85,piqued,piques,piquing,,,,,,,
200683060,offer,4,35718,offered,offers,offering,,,,,,,
200842645,offer,13,35718,offered,offers,offering,,,,,,,
200850339,propose,5,7284,proposed,proposing,proposes,,,,,,,
202095297,offer,8,35718,offered,offers,offering,,,,,,,
202230548,offer,1,35718,offered,offers,offering,,,,,,,
202230964,proffer,1,181,proffered,proffering,proffers,,,,,,,
202231231,offer,6,35718,offered,offers,offering,,,,,,,
202305253,provide,4,51222,provided,provides,providing,,,,,,,
202352029,volunteer,2,3360,volunteers,volunteered,volunteering,,,,,,,
202535621,offer,9,35718,offered,offers,offering,,,,,,,
200727563,officer,1,17641,officers,,,,,,,,,
202310945,officiate,1,85,officiated,officiating,officiates,,,,,,,
201445975,unload,2,502,unloaded,unloading,unloads,,,,,,,
202168260,offload,1,80,offloaded,offloading,offloads,,,,,,,
201450346,unsaddle,1,11,unsaddling,unsaddles,unsaddled,,,,,,,
201697700,offset,5,1206,offsets,offsetting,offset,,,,,,,
201697845,offset,4,1206,offsets,offsetting,offset,,,,,,,
202167456,offset,3,1206,offsets,offsetting,offset,,,,,,,
202102222,ogle,1,53,ogling,ogled,ogles,,,,,,,
201230538,oil,1,11019,oils,oiled,oiling,,,,,,,
201020928,squeal,1,352,squealed,squealing,squeals,,,,,,,
202013373,seep,1,421,seeping,seeped,seeps,,,,,,,
202654085,opalesce,2,opalesces,opalescing,opalesced,,,,,,,,
202683290,opalesce,1,opalesces,opalescing,opalesced,,,,,,,,
200525570,open,6,43901,opened,opening,opens,,,,,,,
200525735,open,7,43901,opened,opening,opens,,,,,,,
201043434,open,9,43901,opened,opening,opens,,,,,,,
201306283,open,1,43901,opened,opening,opens,,,,,,,
201307088,open,3,43901,opened,opening,opens,,,,,,,
201536067,unfold,4,576,unfolded,unfolding,unfolds,,,,,,,
202078659,open,11,43901,opened,opening,opens,,,,,,,
202352379,open,4,43901,opened,opening,opens,,,,,,,
202353088,open,2,43901,opened,opening,opens,,,,,,,
202664195,open,8,43901,opened,opening,opens,,,,,,,
200081427,operate,7,10129,operating,operated,operates,,,,,,,
200330427,operate,5,10129,operating,operated,operates,,,,,,,
202370417,run,4,44715,running,ran,runs,,,,,,,
200750217,oppose,1,4902,opposed,opposing,opposes,,,,,,,
202307551,react,3,2573,reacted,reacting,reacts,,,,,,,
202508537,persecute,1,212,persecuted,persecuting,persecutes,,,,,,,
200838577,question,1,41990,questions,questioned,questioning,,,,,,,
200562210,opsonize,1,opsonizes,opsonizing,opsonized,,,,,,,,
200011540,optimize,3,81,optimized,optimizing,optimizes,,,,,,,
200119392,optimize,2,81,optimized,optimizing,optimizes,,,,,,,
200166037,optimize,1,81,optimized,optimizing,optimizes,,,,,,,
200801775,orate,1,4,orated,orates,orating,,,,,,,
201985717,revolve,2,492,revolves,revolved,revolving,,,,,,,
201658958,orchestrate,1,214,orchestrated,orchestrating,orchestrates,,,,,,,
200721575,ordain,4,318,ordained,ordaining,ordains,,,,,,,
202354575,ordain,3,318,ordained,ordaining,ordains,,,,,,,
200267892,order,6,44512,orders,ordered,ordering,,,,,,,
200268653,order,5,44512,orders,ordered,ordering,,,,,,,
200720990,order,2,44512,orders,ordered,ordering,,,,,,,
202359241,organize,2,3345,organized,organizing,organizes,,,,,,,
202360949,unionize,2,5,unionizing,unionizes,unionized,,,,,,,
202097275,orientate,1,317,orientated,orientating,orientates,,,,,,,
202633451,orient,3,682,oriented,orienting,orients,,,,,,,
202633721,point,2,61141,points,pointed,pointing,,,,,,,
202663094,originate,3,1442,originated,originating,originates,,,,,,,
202668465,ornament,2,673,ornaments,ornamented,ornamenting,,,,,,,
202248130,orphan,1,387,orphans,orphaned,,,,,,,,
201823920,vibrate,2,286,vibrating,vibrated,vibrates,,,,,,,
202670237,osculate,2,osculates,osculating,osculated,,,,,,,,
202671613,osculate,1,osculates,osculating,osculated,,,,,,,,
200258369,ossify,1,9,ossified,ossifying,ossifies,,,,,,,
200258485,ossify,3,9,ossified,ossifying,ossifies,,,,,,,
200405995,rigidify,2,7,rigidified,rigidifying,rigidifies,,,,,,,
202391647,ostracize,2,19,ostracized,ostracizing,ostracizes,,,,,,,
202333839,oust,2,383,ousted,ousting,ousts,,,,,,,
200904417,out,3,outs,outing,outed,,,,,,,,
200904540,out,2,outs,outing,outed,,,,,,,,
200904679,out,1,outs,outing,outed,,,,,,,,
202567105,preponderate,1,4,preponderates,preponderating,preponderated,,,,,,,
202233398,outbid,2,46,outbidding,outbids,outbidded,outbid,,,,,,
202234597,outbid,1,46,outbidding,outbids,outbidded,outbid,,,,,,
201072466,outbrave,2,outbraves,outbraving,outbraved,,,,,,,,
201082307,outbrave,1,outbraves,outbraving,outbraved,,,,,,,,
200637422,outclass,1,62,outclassed,outclassing,outclasses,,,,,,,
200412334,outcrop,1,253,outcrops,outcropping,outcropped,,,,,,,
202071190,outstare,1,3,outstares,,,,,,,,,
201074343,outfight,1,outfights,outfought,outfighting,,,,,,,,
202026252,outflank,1,55,outflanked,outflanking,outflanks,,,,,,,
201072647,outfox,1,4,outfoxed,outfoxing,outfoxes,,,,,,,
201074685,outgeneral,1,outgenerals,outgeneralling,outgeneralled,,,,,,,,
200223966,overgrow,3,129,overgrown,overgrowing,overgrows,overgrew,,,,,,
200529083,outgrow,1,128,outgrown,outgrowing,outgrows,outgrew,,,,,,
201069956,outgrow,3,128,outgrown,outgrowing,outgrows,outgrew,,,,,,
200887585,second-guess,1,16,second-guesses,,,,,,,,,
201072546,out-herod,1,out-herods,out-heroding,out-heroded,,,,,,,,
202541789,survive,4,7036,survived,survives,surviving,,,,,,,
